"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 15 17:50:30 GMT 2022","Thu Sep 15 17:50:32 GMT 2022","2303","","Purchase Products","","","","Purchase All T-Shirts",""
