"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jan 09 17:49:28 GMT 2023","Mon Jan 09 17:49:28 GMT 2023","2","","Purchase Products","","","","Purchase All T-Shirts",""
