"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jan 09 18:09:50 GMT 2023","Mon Jan 09 18:09:50 GMT 2023","3","","Purchase Products","","","","Purchase All T-Shirts",""
